"","LON","LAT"
"785",-73.9553530189,40.7378529497
"786",-73.9553727517,40.7377719873
"787",-73.9553620859,40.7375212449
"788",-73.9553488496,40.7374389667
"789",-73.9551764821,40.7373549544
"790",-73.9548305526,40.7373875797
"791",-73.9547181075,40.737398185
"792",-73.9545977843,40.7374095326
"793",-73.9542375296,40.7374435094
"794",-73.953975755,40.737468196
"795",-73.9538500588,40.7374800495
"796",-73.9537372558,40.7374906879
"797",-73.9536244516,40.7375013253
"798",-73.9535413719,40.7375091595
"799",-73.9534597224,40.7375168601
"800",-73.9532978792,40.73770498
"801",-73.9533095812,40.7377752324
"802",-73.9533188087,40.7378457765
"803",-73.9532965518,40.7380634526
"804",-73.9533161794,40.7381092235
"805",-73.9533161794,40.7381092235
"806",-73.9522593943,40.7338002742
"807",-73.952252984,40.7337604997
"808",-73.9522396354,40.7336776789
"809",-73.9522169798,40.733537102
"810",-73.9521761933,40.73349832
"811",-73.9522036313,40.7334542812
"812",-73.9519900025,40.7323904589
"813",-73.9519841217,40.7323506359
"814",-73.9519778369,40.7323080861
"815",-73.9519631738,40.7322088007
"816",-73.9519572118,40.732168433
"817",-73.9519509269,40.7321258822
"818",-73.9545174651,40.7311467175
"819",-73.9518397892,40.7308207073
"820",-73.9542054571,40.7316833572
"821",-73.9541395625,40.7316895175
"822",-73.9540579095,40.7316971492
"823",-73.9540557608,40.73169735
"824",-73.9537656817,40.7317244653
"825",-73.9536159864,40.7317384585
"826",-73.9534935069,40.7317499058
"827",-73.9532951076,40.7317684508
"828",-73.9530737864,40.7317891373
"829",-73.9525817232,40.7318351282
"830",-73.9524363249,40.7318487173
"831",-73.952268007,40.7318644479
"832",-73.9520151231,40.7316878738
"833",-73.952003515,40.7316187189
"834",-73.9519919966,40.731550108
"835",-73.9519564371,40.7313382864
"836",-73.9519452841,40.7312718539
"837",-73.9522967364,40.7310455969
"838",-73.9524743573,40.7310289569
"839",-73.952759411,40.7310022507
"840",-73.9529449102,40.7309848712
"841",-73.9530953154,40.7309707802
"842",-73.9531834088,40.730962526
"843",-73.9533080309,40.7309508502
"844",-73.9534727604,40.7309354155
"845",-73.9535644349,40.7309268265
"846",-73.9536482321,40.7309189745
"847",-73.9537678393,40.7309077671
"848",-73.9538315821,40.7309017953
"849",-73.9539425946,40.730891393
"850",-73.9540643515,40.7308799854
"851",-73.9544501132,40.7307382167
"852",-73.9544126703,40.7305088702
"853",-73.9543130524,40.7311198672
"854",-73.9543265174,40.7312015703
"855",-73.9543705047,40.7314684669
"856",-73.9596572216,40.7333268977
"857",-73.9595626784,40.7333357517
"858",-73.9594466467,40.7333466178
"859",-73.9593467299,40.733355974
"860",-73.9592435917,40.7333656315
"861",-73.95911395,40.7333777721
"862",-73.9586816959,40.733418247
"863",-73.9584567362,40.7340604787
"864",-73.9585763341,40.7340491744
"865",-73.9586841155,40.7340389879
"866",-73.9587825856,40.7340296804
"867",-73.9589788118,40.7340111334
"868",-73.9594357148,40.7339679466
"869",-73.9596297919,40.7339496021
"870",-73.9581068761,40.7349123622
"871",-73.9579965892,40.7349227985
"872",-73.9577008205,40.7349507861
"873",-73.9575088923,40.7349689472
"874",-73.957417942,40.7349775548
"875",-73.9570057979,40.7350165522
"876",-73.9569162789,40.7350250222
"877",-73.9567615902,40.7350396587
"878",-73.9566670595,40.7350486031
"879",-73.9565202485,40.7350624939
"880",-73.9564149726,40.7350724542
"881",-73.9562602848,40.7350870901
"882",-73.9560826788,40.7351038944
"883",-73.9559756139,40.7351140239
"884",-73.9557593363,40.7351344852
"885",-73.9556150312,40.7351481381
"886",-73.9553475479,40.7351734434
"887",-73.9550651428,40.7366404698
"888",-73.9549881322,40.7366476159
"889",-73.9548738699,40.7366582188
"890",-73.9543845853,40.7367036205
"891",-73.9541410172,40.7367262202
"892",-73.9538738078,40.7367510134
"893",-73.9537917829,40.7367586231
"894",-73.9531728758,40.7369374202
"895",-73.953183967,40.7370055184
"896",-73.9532016253,40.7371139314
"897",-73.9532127153,40.7371820287
"898",-73.9532240742,40.7372517614
"899",-73.9532351219,40.7373195867
"900",-73.9499204854,40.7364966418
"901",-73.9498578164,40.7364761802
"902",-73.9498196828,40.7364637303
"903",-73.9497878506,40.7364533371
"904",-73.9497606604,40.7364444598
"905",-73.9497321446,40.7364351487
"906",-73.9496906959,40.7364216167
"907",-73.9496223896,40.7363993154
"908",-73.9495955296,40.7363905463
"909",-73.9493843098,40.7363215828
"910",-73.94928616,40.7362895373
"911",-73.9492344334,40.736272648
"912",-73.9491147299,40.7362335654
"913",-73.9489900544,40.7361928577
"914",-73.9537230545,40.7373842143
"915",-73.9538584058,40.737371367
"916",-73.9539550843,40.7373621908
"917",-73.9541326875,40.737345333
"918",-73.9545108089,40.7373094429
"919",-73.9547199216,40.7372895926
"920",-73.95523948,40.737240275
"921",-73.954622907,40.731800449
"922",-73.9546820315,40.7321461189
"923",-73.9524591715,40.7341324508
"924",-73.9525118772,40.7342825413
"925",-73.9525483799,40.7343864903
"926",-73.9525718467,40.7344533158
"927",-73.9525954978,40.7345206701
"928",-73.9521392878,40.7342665966
"929",-73.952150683,40.7343346654
"930",-73.9518863545,40.7339642996
"931",-73.9518104522,40.7339715368
"932",-73.9515669945,40.7339947497
"933",-73.9506146394,40.7340855505
"934",-73.950538738,40.7340927868
"935",-73.9498430317,40.7340188513
"936",-73.9518451631,40.7324577276
"937",-73.9517754543,40.7320422489
"938",-73.9523083996,40.7324853472
"939",-73.9525447032,40.7324628808
"940",-73.9526385086,40.732453962
"941",-73.9528168105,40.7324370111
"942",-73.9529034546,40.7324287727
"943",-73.9529922473,40.7324203307
"944",-73.953121139,40.732408076
"945",-73.9532557606,40.732395276
"946",-73.9534598398,40.7323758716
"947",-73.9535715474,40.7323652511
"948",-73.9536889826,40.7323540853
"949",-73.9538321965,40.7323404676
"950",-73.9539818541,40.7323262383
"951",-73.9541136103,40.732313709
"952",-73.9542246003,40.732303156
"953",-73.9544820656,40.7321572172
"954",-73.9542335978,40.7315799901
"955",-73.9541226326,40.7315906881
"956",-73.9539314859,40.7316091154
"957",-73.9537861556,40.7316231258
"958",-73.9536587251,40.7316354098
"959",-73.9535857024,40.7316424503
"960",-73.9534811807,40.7316525262
"961",-73.9531010328,40.7316891722
"962",-73.9529242032,40.7317062178
"963",-73.9526120675,40.7317363063
"964",-73.9525096931,40.7317461742
"965",-73.9523980111,40.7317569387
"966",-73.9522104422,40.7317750189
"967",-73.9521195215,40.7317837827
"968",-73.9520696044,40.7320364428
"969",-73.9520955404,40.7321921983
"970",-73.9521168514,40.7323201793
"971",-73.9521051191,40.7311603034
"972",-73.9522454882,40.7311470963
"973",-73.9525076079,40.7311224317
"974",-73.9529645224,40.7310794371
"975",-73.9530776769,40.7310687889
"976",-73.9531557397,40.7310614428
"977",-73.9533283363,40.731045202
"978",-73.9534536653,40.7310334083
"979",-73.9535883053,40.7310207385
"980",-73.9537551706,40.7310050341
"981",-73.9539671569,40.7309850854
"982",-73.9541168362,40.7309709991
"983",-73.9542357189,40.7309598098
"984",-73.9497013351,40.7313923256
"985",-73.949572833,40.7314047243
"986",-73.9494263313,40.7314874996
"987",-73.9494338048,40.7315338134
"988",-73.9494412772,40.7315801262
"989",-73.9494489711,40.7316278007
"990",-73.9494647961,40.7317258757
"991",-73.9494812385,40.7318277646
"992",-73.9494909095,40.7318876995
"993",-73.9495049778,40.7319748776
"994",-73.9496650328,40.7320138091
"995",-73.9497552815,40.7320053864
"996",-73.9507695145,40.731910738
"997",-73.9511261044,40.7319769359
"998",-73.9719674642,40.5760151419
"999",-73.9718226941,40.5759998633
"1000",-73.9717720601,40.5759945179
"1001",-73.9716280046,40.575979314
"1002",-73.9711759507,40.5759182243
"1003",-73.9711125782,40.5759079289
"1004",-73.9710519244,40.5758974711
"1005",-73.9709666205,40.5758815184
"1006",-73.9708890056,40.575867003
"1007",-73.9706627341,40.5759965606
"1008",-73.9706462665,40.5760651386
"1009",-73.9706269439,40.5761455955
"1010",-73.9706047697,40.5762379323
"1011",-73.9731593623,40.5752765147
"1012",-73.9731351238,40.5753516794
"1013",-73.9731139786,40.575417248
"1014",-73.9730954135,40.5754748214
"1015",-73.9730780499,40.5755286624
"1016",-73.972865677,40.5762084669
"1017",-73.9728479178,40.5762639296
"1018",-73.9728086425,40.576386587
"1019",-73.9705764436,40.5758045702
"1020",-73.9704463347,40.5757775427
"1021",-73.9702110708,40.5757235279
"1022",-73.9689295218,40.5760351697
"1023",-73.9689532101,40.5759324434
"1024",-73.96901829,40.575650215
"1025",-73.9690510782,40.5755080193
"1026",-73.969064544,40.5754496276
"1027",-73.9671231215,40.5769001042
"1028",-73.9671079945,40.5769655193
"1029",-73.9670933681,40.5770287716
"1030",-73.9670769911,40.5770995931
"1031",-73.967054488,40.5771969045
"1032",-73.9670388626,40.5772644826
"1033",-73.9670032323,40.5774185602
"1034",-73.966990606,40.5774731625
"1035",-73.9669277985,40.5777439933
"1036",-73.9669986568,40.5784946357
"1037",-73.9670826321,40.5784769573
"1038",-73.9677699504,40.5781307413
"1039",-73.9678044115,40.5779809667
"1040",-73.9678827883,40.577640324
"1041",-73.9679051806,40.5775429971
"1042",-73.9679331719,40.5774213386
"1043",-73.9679590482,40.5773088731
"1044",-73.9680010959,40.5771261153
"1045",-73.9680438913,40.5769401131
"1046",-73.9680599383,40.5768703621
"1047",-73.9680946466,40.576719506
"1048",-73.9681134322,40.5766378598
"1049",-73.9681323407,40.5765556732
"1050",-73.9681505036,40.5764767302
"1051",-73.9467830145,40.5755781394
"1052",-73.9468289537,40.5758212887
"1053",-73.9468444036,40.5759030635
"1054",-73.946859135,40.5759810341
"1055",-73.9468748932,40.5760644381
"1056",-73.9468900857,40.5761448547
"1057",-73.9469212423,40.5763097615
"1058",-73.9469366419,40.5763912643
"1059",-73.9469780131,40.5766102351
"1060",-73.9469925907,40.5766873906
"1061",-73.9470234409,40.5768506672
"1062",-73.9470386337,40.576931083
"1063",-73.9470544441,40.5770147589
"1064",-73.9469496712,40.5753411462
"1065",-73.946964167,40.5754199749
"1066",-73.9469935583,40.5755798054
"1067",-73.9470237494,40.5757439859
"1068",-73.9470382453,40.5758228136
"1069",-73.9470529411,40.5759027285
"1070",-73.9470763343,40.576029941
"1071",-73.9470924308,40.5761174677
"1072",-73.9471085261,40.5762049944
"1073",-73.947168511,40.5765311793
"1074",-73.9473402369,40.5783698146
"1075",-73.9474908866,40.5791594182
"1076",-73.9475537999,40.5794891667
"1077",-73.9475761885,40.5796065071
"1078",-73.9473956462,40.5777343427
"1079",-73.9474260536,40.5778962817
"1080",-73.9474451339,40.5779979011
"1081",-73.9474616632,40.5780859349
"1082",-73.9474730917,40.5781467976
"1083",-73.9475247217,40.5784217692
"1084",-73.9476106371,40.5788793279
"1085",-73.9476242077,40.578951603
"1086",-73.9476389015,40.5790298544
"1087",-73.9476497186,40.5790874578
"1088",-73.9476605347,40.5791450602
"1089",-73.9477554815,40.5796507117
"1090",-73.9477679303,40.5797170086
"1091",-73.94751463,40.5798460688
"1092",-73.9474162288,40.5798565654
"1093",-73.9473288811,40.5798658827
"1094",-73.9472547237,40.5798737922
"1095",-73.9470372444,40.5798969905
"1096",-73.9469716435,40.579903988
"1097",-73.946782227,40.5798601412
"1098",-73.9466413258,40.5791146688
"1099",-73.9466269491,40.5790386011
"1100",-73.9466104143,40.5789511219
"1101",-73.9465638939,40.5787049852
"1102",-73.9465437652,40.5785984888
"1103",-73.9465148041,40.5784452647
"1104",-73.9465002231,40.57836811
"1105",-73.9464697216,40.5782067353
"1106",-73.9465765194,40.5776730821
"1107",-73.9466663307,40.5776633333
"1108",-73.9466523171,40.5798670897
"1109",-73.9466320976,40.5797611589
"1110",-73.9466206924,40.579701402
"1111",-73.9465975715,40.57958026
"1112",-73.9465798421,40.5794873654
"1113",-73.9465668821,40.5794194616
"1114",-73.9465490493,40.5793260239
"1115",-73.9464957571,40.5790467997
"1116",-73.9464213151,40.5786567543
"1117",-73.9464118814,40.5786073192
"1118",-73.9463880356,40.5784823738
"1119",-73.9463769413,40.5784242479
"1120",-73.9463649143,40.5783612317
"1121",-73.9463375451,40.5782178167
"1122",-73.9463156683,40.5781031941
"1123",-73.9462888155,40.5779624953
"1124",-73.9462648667,40.577837006
"1125",-73.9625422853,40.6606311317
"1126",-73.9624030821,40.66065752
"1127",-73.961607031,40.6608084268
"1128",-73.9614426436,40.6608395891
"1129",-73.9613653467,40.6608542425
"1130",-73.960265345,40.6555858933
"1131",-73.9604582388,40.6555090584
"1132",-73.9605617114,40.6554678421
"1133",-73.9607304028,40.6556941322
"1134",-73.9607739184,40.6558694381
"1135",-73.9608001619,40.6559751614
"1136",-73.9608432756,40.6561488489
"1137",-73.9608845813,40.6607012624
"1138",-73.9608319505,40.6606012835
"1139",-73.9607814361,40.6604978663
"1140",-73.9607646079,40.660389007
"1141",-73.9607335366,40.6601712551
"1142",-73.9627990863,40.6610351129
"1143",-73.9628088504,40.6610944862
"1144",-73.9628353651,40.6612557169
"1145",-73.9628467427,40.6613248938
"1146",-73.9628586566,40.6613973406
"1147",-73.9629035368,40.6616702349
"1148",-73.9629236029,40.6617922479
"1149",-73.9629683929,40.6620645982
"1150",-73.962972876,40.6622007614
"1151",-73.9625406036,40.6627646409
"1152",-73.960935093,40.6559998194
"1153",-73.9608580898,40.6556863142
"1154",-73.9608342345,40.6555891862
"1155",-73.9607410363,40.6583244529
"1156",-73.9612596788,40.6612472239
"1157",-73.9613286927,40.6613467353
"1158",-73.9613943393,40.6614413908
"1159",-73.9615205832,40.661623422
"1160",-73.9616249465,40.6617739008
"1161",-73.961710794,40.6618976828
"1162",-73.9617764418,40.661992339
"1163",-73.9618589224,40.6621112661
"1164",-73.9619447707,40.6622350462
"1165",-73.9620188355,40.6623418377
"1166",-73.9622544775,40.6626257625
"1167",-73.9608670107,40.6583964913
"1168",-73.960777767,40.6584059604
"1169",-73.9606793455,40.6596902086
"1170",-73.9606646592,40.6594809424
"1171",-73.9606565738,40.6593317538
"1172",-73.9606505986,40.6592215078
"1173",-73.9606447709,40.6591140039
"1174",-73.9606392435,40.6590124759
"1175",-73.9606316318,40.6588962418
"1176",-73.9606216857,40.658744369
"1177",-73.960608484,40.6586330435
"1178",-73.9605914103,40.6585085583
"1179",-73.9277665735,40.6648146371
"1180",-73.9276409839,40.6648685685
"1181",-73.9280349987,40.6644153895
"1182",-73.927988417,40.6643734926
"1183",-73.9278486708,40.6642478037
"1184",-73.9277205706,40.6641325887
"1185",-73.9276274079,40.6640487956
"1186",-73.927534243,40.6639650024
"1187",-73.9272966784,40.6637513293
"1188",-73.9270190073,40.6635419365
"1189",-73.9269654388,40.6634937555
"1190",-73.9268932384,40.6634288157
"1191",-73.9266696524,40.6632277105
"1192",-73.9266440327,40.663204668
"1193",-73.9266090965,40.6631732447
"1194",-73.9265205947,40.6630936402
"1195",-73.9263575642,40.6629470003
"1196",-73.9265064558,40.6626709269
"1197",-73.9958251461,40.5774875429
"1198",-73.9958119984,40.5774174402
"1199",-73.9955557776,40.5760512515
"1200",-73.9955377381,40.5759550631
"1201",-73.9955196985,40.5758588765
"1202",-73.9937126015,40.5777606621
"1203",-73.993691732,40.5776514733
"1204",-73.9936708602,40.5775422863
"1205",-73.9936443837,40.5774037644
"1206",-73.9936365962,40.5773630224
"1207",-73.9936183228,40.5772674155
"1208",-73.9936078356,40.5772125505
"1209",-73.9935970381,40.5771560555
"1210",-73.9935737797,40.5770343735
"1211",-73.9935628772,40.5769773355
"1212",-73.9935528056,40.5769246426
"1213",-73.993542112,40.5768686906
"1214",-73.9933785833,40.5760131157
"1215",-73.9933605172,40.5759185956
"1216",-73.9933415174,40.5758191856
"1217",-73.9602184845,40.6566242732
"1218",-73.9601409247,40.6563225849
"1219",-73.9601125329,40.6562121464
"1220",-73.9600855262,40.6561070945
"1221",-73.9600585183,40.6560020425
"1222",-73.9600308181,40.6558942968
"1223",-73.960010045,40.655813488
"1224",-73.9598734395,40.655174927
"1225",-73.9598511331,40.6550748024
"1226",-73.9598348561,40.6550017369
"1227",-73.9605474361,40.6534981856
"1228",-73.9605310511,40.653411244
"1229",-73.9605008413,40.6532509443
"1230",-73.9604870165,40.6531775879
"1231",-73.9604644872,40.6530580428
"1232",-73.9604542469,40.6530037038
"1233",-73.9604440054,40.6529493649
"1234",-73.9604306923,40.6528787246
"1235",-73.9604148191,40.6527945001
"1236",-73.96040458,40.6527401612
"1237",-73.9288721666,40.6660357795
"1238",-73.9290260382,40.6660442979
"1239",-73.9292856057,40.6660586679
"1240",-73.9310493111,40.6669058833
"1241",-73.9308767398,40.6668963558
"1242",-73.9307322129,40.6668883768
"1243",-73.9302605187,40.6668623352
"1244",-73.9296248842,40.6668272377
"1245",-73.9295472279,40.6668229497
"1246",-73.92914744,40.6668008738
"1247",-73.9287942764,40.6669637662
"1248",-73.9293242862,40.6669922477
"1249",-73.9293846939,40.6669954942
"1250",-73.9294695524,40.6670000525
"1251",-73.9300412741,40.6670307733
"1252",-73.930387183,40.6670493582
"1253",-73.93054899,40.6670580514
"1254",-73.9306496714,40.6670634603
"1255",-73.9307438794,40.6670685212
"1256",-73.9311755647,40.6673269627
"1257",-73.9311610776,40.667480275
"1258",-73.9311516615,40.6675799268
"1259",-73.9311414167,40.6676883401
"1260",-73.9286581918,40.6661238273
"1261",-73.9286524325,40.6661846032
"1262",-73.9286467258,40.6662448324
"1263",-73.9286400838,40.6663149164
"1264",-73.9286252973,40.6664709622
"1265",-73.9286174112,40.6665541866
"1266",-73.9286094198,40.6666385068
"1267",-73.9296014102,40.6659655303
"1268",-73.9297168458,40.6659715749
"1269",-73.9298261677,40.6659772987
"1270",-73.9299887114,40.6659858104
"1271",-73.9301570106,40.6659946234
"1272",-73.9306795272,40.6660219801
"1273",-73.9308629289,40.6660315819
"1274",-73.9309121964,40.6660341609
"1275",-73.931157092,40.6660469824
"1276",-73.9631155801,40.6978835661
"1277",-73.9632302049,40.6978649469
"1278",-73.9633303688,40.6978486769
"1279",-73.9634270064,40.6978329802
"1280",-73.9635243492,40.6978171683
"1281",-73.9636072311,40.6978037049
"1282",-73.9637285566,40.6977839977
"1283",-73.9638475422,40.6976500145
"1284",-73.9638331193,40.6975758897
"1285",-73.9638185371,40.6975009517
"1286",-73.9637865199,40.6973364144
"1287",-73.9637713573,40.6972584892
"1288",-73.9637570915,40.6971851803
"1289",-73.9637427219,40.6971113283
